asv_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	Species_addSpecies
ASV13004	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV03691	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	NA	NA
ASV01219	NA	NA	NA	NA	NA	NA	NA	NA
ASV01413	NA	NA	NA	NA	NA	NA	NA	NA
ASV03768	NA	NA	NA	NA	NA	NA	NA	NA
ASV09991	NA	NA	NA	NA	NA	NA	NA	NA
ASV13948	NA	NA	NA	NA	NA	NA	NA	NA
ASV10915	NA	NA	NA	NA	NA	NA	NA	NA
ASV13937	NA	NA	NA	NA	NA	NA	NA	NA
ASV07940	NA	NA	NA	NA	NA	NA	NA	NA
ASV00494	NA	NA	NA	NA	NA	NA	NA	NA
ASV12595	NA	NA	NA	NA	NA	NA	NA	NA
ASV06212	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13513	NA	NA	NA	NA	NA	NA	NA	NA
ASV11200	NA	NA	NA	NA	NA	NA	NA	NA
ASV05716	NA	NA	NA	NA	NA	NA	NA	NA
ASV11692	NA	NA	NA	NA	NA	NA	NA	NA
ASV12200	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV11189	NA	NA	NA	NA	NA	NA	NA	NA
ASV06300	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	NA
ASV12192	NA	NA	NA	NA	NA	NA	NA	NA
ASV14210	NA	NA	NA	NA	NA	NA	NA	NA
ASV04359	NA	NA	NA	NA	NA	NA	NA	NA
ASV13108	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV11876	NA	NA	NA	NA	NA	NA	NA	NA
ASV14221	NA	NA	NA	NA	NA	NA	NA	NA
ASV02658	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV02083	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13124	NA	NA	NA	NA	NA	NA	NA	NA
ASV13917	NA	NA	NA	NA	NA	NA	NA	NA
ASV12189	NA	NA	NA	NA	NA	NA	NA	NA
ASV11690	NA	NA	NA	NA	NA	NA	NA	NA
ASV07070	NA	NA	NA	NA	NA	NA	NA	NA
ASV11722	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	NA
ASV14206	NA	NA	NA	NA	NA	NA	NA	NA
ASV11684	NA	NA	NA	NA	NA	NA	NA	NA
ASV14215	NA	NA	NA	NA	NA	NA	NA	NA
ASV04078	NA	NA	NA	NA	NA	NA	NA	NA
ASV13902	NA	NA	NA	NA	NA	NA	NA	NA
ASV06828	NA	NA	NA	NA	NA	NA	NA	NA
ASV13113	NA	NA	NA	NA	NA	NA	NA	NA
ASV14378	NA	NA	NA	NA	NA	NA	NA	NA
ASV13468	NA	NA	NA	NA	NA	NA	NA	NA
ASV05746	NA	NA	NA	NA	NA	NA	NA	NA
ASV14216	NA	NA	NA	NA	NA	NA	NA	NA
ASV13068	NA	NA	NA	NA	NA	NA	NA	NA
ASV11713	NA	NA	NA	NA	NA	NA	NA	NA
ASV07439	NA	NA	NA	NA	NA	NA	NA	NA
ASV08819	NA	NA	NA	NA	NA	NA	NA	NA
ASV11878	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV05298	NA	NA	NA	NA	NA	NA	NA	NA
ASV05885	NA	NA	NA	NA	NA	NA	NA	NA
ASV02044	NA	NA	NA	NA	NA	NA	NA	NA
ASV06832	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	NA
ASV12096	NA	NA	NA	NA	NA	NA	NA	NA
ASV12637	NA	NA	NA	NA	NA	NA	NA	NA
ASV11197	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV06462	NA	NA	NA	NA	NA	NA	NA	NA
ASV13193	NA	NA	NA	NA	NA	NA	NA	NA
ASV14479	NA	NA	NA	NA	NA	NA	NA	NA
ASV14015	NA	NA	NA	NA	NA	NA	NA	NA
ASV14256	NA	NA	NA	NA	NA	NA	NA	NA
ASV14008	NA	NA	NA	NA	NA	NA	NA	NA
ASV14001	NA	NA	NA	NA	NA	NA	NA	NA
ASV03416	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV02353	NA	NA	NA	NA	NA	NA	NA	NA
ASV11694	NA	NA	NA	NA	NA	NA	NA	NA
ASV06431	NA	NA	NA	NA	NA	NA	NA	NA
ASV13941	NA	NA	NA	NA	NA	NA	NA	NA
ASV13897	NA	NA	NA	NA	NA	NA	NA	NA
ASV08818	NA	NA	NA	NA	NA	NA	NA	NA
ASV11712	NA	NA	NA	NA	NA	NA	NA	NA
ASV07211	NA	NA	NA	NA	NA	NA	NA	NA
ASV13101	NA	NA	NA	NA	NA	NA	NA	NA
ASV12644	NA	NA	NA	NA	NA	NA	NA	NA
ASV12170	NA	NA	NA	NA	NA	NA	NA	NA
ASV13161	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV12223	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA
ASV14291	NA	NA	NA	NA	NA	NA	NA	NA
ASV14227	NA	NA	NA	NA	NA	NA	NA	NA
ASV14214	NA	NA	NA	NA	NA	NA	NA	NA
ASV06590	NA	NA	NA	NA	NA	NA	NA	NA
ASV09191	NA	NA	NA	NA	NA	NA	NA	NA
ASV11870	NA	NA	NA	NA	NA	NA	NA	NA
ASV14275	NA	NA	NA	NA	NA	NA	NA	NA
ASV14542	NA	NA	NA	NA	NA	NA	NA	NA
ASV04091	NA	NA	NA	NA	NA	NA	NA	NA
ASV06436	NA	NA	NA	NA	NA	NA	NA	NA
ASV11654	NA	NA	NA	NA	NA	NA	NA	NA
ASV01721	NA	NA	NA	NA	NA	NA	NA	NA
ASV03665	NA	NA	NA	NA	NA	NA	NA	NA
ASV13002	NA	NA	NA	NA	NA	NA	NA	NA
ASV14226	NA	NA	NA	NA	NA	NA	NA	NA
ASV01110	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV00188	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV01667	NA	NA	NA	NA	NA	NA	NA	NA
ASV01353	NA	NA	NA	NA	NA	NA	NA	NA
ASV07644	NA	NA	NA	NA	NA	NA	NA	NA
ASV13428	Bacteria	Bacillota	NA	NA	NA	NA	NA	NA
ASV09915	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV14172	NA	NA	NA	NA	NA	NA	NA	NA
ASV07876	NA	NA	NA	NA	NA	NA	NA	NA
ASV13107	NA	NA	NA	NA	NA	NA	NA	NA
ASV13985	NA	NA	NA	NA	NA	NA	NA	NA
ASV13145	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV11874	NA	NA	NA	NA	NA	NA	NA	NA
ASV04086	NA	NA	NA	NA	NA	NA	NA	NA
ASV10271	NA	NA	NA	NA	NA	NA	NA	NA
ASV09918	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13568	NA	NA	NA	NA	NA	NA	NA	NA
ASV14379	NA	NA	NA	NA	NA	NA	NA	NA
ASV13518	NA	NA	NA	NA	NA	NA	NA	NA
ASV11628	NA	NA	NA	NA	NA	NA	NA	NA
ASV08537	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	NA	NA
ASV06430	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV09899	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV05296	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV04514	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA	NA
ASV10303	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA	NA
ASV05986	NA	NA	NA	NA	NA	NA	NA	NA
ASV13571	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV02758	Bacteria	Chloroflexota	Anaerolineae	RBG-13-54-9	NA	NA	NA	NA
ASV08057	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA	NA
ASV01731	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV08654	Bacteria	Chloroflexota	JG30-KF-CM66	NA	NA	NA	NA	NA
ASV10335	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA	NA
ASV10297	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA	NA
ASV02739	Bacteria	Chloroflexota	JG30-KF-CM66	NA	NA	NA	NA	NA
ASV14209	NA	NA	NA	NA	NA	NA	NA	NA
ASV11327	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV10745	NA	NA	NA	NA	NA	NA	NA	NA
ASV02798	NA	NA	NA	NA	NA	NA	NA	NA
ASV14534	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV11665	NA	NA	NA	NA	NA	NA	NA	NA
ASV13838	NA	NA	NA	NA	NA	NA	NA	NA
ASV11194	NA	NA	NA	NA	NA	NA	NA	NA
ASV12176	NA	NA	NA	NA	NA	NA	NA	NA
ASV14019	NA	NA	NA	NA	NA	NA	NA	NA
ASV13979	NA	NA	NA	NA	NA	NA	NA	NA
ASV13983	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA	NA
ASV14294	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	acnes	acnes/avidum
ASV13956	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	NA	NA
ASV13119	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA	NA
ASV12206	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	NA	NA
ASV13947	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	67-14	NA	NA	NA
ASV13890	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13921	NA	NA	NA	NA	NA	NA	NA	NA
ASV07626	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13943	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	NA
ASV14204	NA	NA	NA	NA	NA	NA	NA	NA
ASV03400	NA	NA	NA	NA	NA	NA	NA	NA
ASV05853	NA	NA	NA	NA	NA	NA	NA	NA
ASV06276	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	NA	NA	NA	NA
ASV05394	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	NA	NA	NA	NA
ASV08764	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Iamiaceae	Aquihabitans	NA	NA
ASV01696	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Iamiaceae	Aquihabitans	NA	NA
ASV11481	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	67-14	NA	NA	NA
ASV06891	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	NA	NA	NA	NA
ASV00880	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA	NA
ASV09341	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12579	NA	NA	NA	NA	NA	NA	NA	NA
ASV05507	NA	NA	NA	NA	NA	NA	NA	NA
ASV04090	NA	NA	NA	NA	NA	NA	NA	NA
ASV14373	NA	NA	NA	NA	NA	NA	NA	NA
ASV14283	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV05719	NA	NA	NA	NA	NA	NA	NA	NA
ASV00941	NA	NA	NA	NA	NA	NA	NA	NA
ASV12640	NA	NA	NA	NA	NA	NA	NA	NA
ASV02504	NA	NA	NA	NA	NA	NA	NA	NA
ASV08530	NA	NA	NA	NA	NA	NA	NA	NA
ASV05957	NA	NA	NA	NA	NA	NA	NA	NA
ASV08550	NA	NA	NA	NA	NA	NA	NA	NA
ASV05901	NA	NA	NA	NA	NA	NA	NA	NA
ASV03001	NA	NA	NA	NA	NA	NA	NA	NA
ASV02412	NA	NA	NA	NA	NA	NA	NA	NA
ASV06776	NA	NA	NA	NA	NA	NA	NA	NA
ASV06343	NA	NA	NA	NA	NA	NA	NA	NA
ASV02949	NA	NA	NA	NA	NA	NA	NA	NA
ASV01889	NA	NA	NA	NA	NA	NA	NA	NA
ASV07489	NA	NA	NA	NA	NA	NA	NA	NA
ASV11657	NA	NA	NA	NA	NA	NA	NA	NA
ASV13080	NA	NA	NA	NA	NA	NA	NA	NA
ASV01574	NA	NA	NA	NA	NA	NA	NA	NA
ASV02666	NA	NA	NA	NA	NA	NA	NA	NA
ASV02007	NA	NA	NA	NA	NA	NA	NA	NA
ASV01722	NA	NA	NA	NA	NA	NA	NA	NA
ASV02598	NA	NA	NA	NA	NA	NA	NA	NA
ASV04790	NA	NA	NA	NA	NA	NA	NA	NA
ASV01241	NA	NA	NA	NA	NA	NA	NA	NA
ASV03711	NA	NA	NA	NA	NA	NA	NA	NA
ASV08327	NA	NA	NA	NA	NA	NA	NA	NA
ASV01692	NA	NA	NA	NA	NA	NA	NA	NA
ASV02161	NA	NA	NA	NA	NA	NA	NA	NA
ASV02054	NA	NA	NA	NA	NA	NA	NA	NA
ASV05742	NA	NA	NA	NA	NA	NA	NA	NA
ASV01352	NA	NA	NA	NA	NA	NA	NA	NA
ASV09473	NA	NA	NA	NA	NA	NA	NA	NA
ASV09477	NA	NA	NA	NA	NA	NA	NA	NA
ASV02656	NA	NA	NA	NA	NA	NA	NA	NA
ASV01756	NA	NA	NA	NA	NA	NA	NA	NA
ASV03448	NA	NA	NA	NA	NA	NA	NA	NA
ASV12242	NA	NA	NA	NA	NA	NA	NA	NA
ASV01782	NA	NA	NA	NA	NA	NA	NA	NA
ASV02860	NA	NA	NA	NA	NA	NA	NA	NA
ASV05072	NA	NA	NA	NA	NA	NA	NA	NA
ASV03669	NA	NA	NA	NA	NA	NA	NA	NA
ASV02944	NA	NA	NA	NA	NA	NA	NA	NA
ASV11658	NA	NA	NA	NA	NA	NA	NA	NA
ASV07882	NA	NA	NA	NA	NA	NA	NA	NA
ASV04856	NA	NA	NA	NA	NA	NA	NA	NA
ASV14129	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Rectinema	NA	NA
ASV02802	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA	NA
ASV05749	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA	NA
ASV10007	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA	NA
ASV07590	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA	NA
ASV09237	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA	NA
ASV12898	Bacteria	Chloroflexota	OLB14	NA	NA	NA	NA	NA
ASV03263	Bacteria	Chloroflexota	OLB14	NA	NA	NA	NA	NA
ASV04953	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV14165	NA	NA	NA	NA	NA	NA	NA	NA
ASV00720	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium	NA	NA
ASV12573	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	NA
ASV07668	Bacteria	Chloroflexota	Dehalococcoidia	S085	NA	NA	NA	NA
ASV03834	NA	NA	NA	NA	NA	NA	NA	NA
ASV11267	NA	NA	NA	NA	NA	NA	NA	NA
ASV07948	NA	NA	NA	NA	NA	NA	NA	NA
ASV13485	NA	NA	NA	NA	NA	NA	NA	NA
ASV04624	NA	NA	NA	NA	NA	NA	NA	NA
ASV05206	NA	NA	NA	NA	NA	NA	NA	NA
ASV12581	NA	NA	NA	NA	NA	NA	NA	NA
ASV13066	NA	NA	NA	NA	NA	NA	NA	NA
ASV08549	NA	NA	NA	NA	NA	NA	NA	NA
ASV13938	NA	NA	NA	NA	NA	NA	NA	NA
ASV10044	NA	NA	NA	NA	NA	NA	NA	NA
ASV12798	NA	NA	NA	NA	NA	NA	NA	NA
ASV08214	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV02866	NA	NA	NA	NA	NA	NA	NA	NA
ASV12797	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV03689	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV00702	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV00564	NA	NA	NA	NA	NA	NA	NA	NA
ASV11196	NA	NA	NA	NA	NA	NA	NA	NA
ASV11172	NA	NA	NA	NA	NA	NA	NA	NA
ASV08140	NA	NA	NA	NA	NA	NA	NA	NA
ASV11877	NA	NA	NA	NA	NA	NA	NA	NA
ASV13132	NA	NA	NA	NA	NA	NA	NA	NA
ASV05988	NA	NA	NA	NA	NA	NA	NA	NA
ASV07440	NA	NA	NA	NA	NA	NA	NA	NA
ASV04612	NA	NA	NA	NA	NA	NA	NA	NA
ASV13095	NA	NA	NA	NA	NA	NA	NA	NA
ASV11669	NA	NA	NA	NA	NA	NA	NA	NA
ASV10911	NA	NA	NA	NA	NA	NA	NA	NA
ASV10762	NA	NA	NA	NA	NA	NA	NA	NA
ASV04623	NA	NA	NA	NA	NA	NA	NA	NA
ASV04237	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV03355	NA	NA	NA	NA	NA	NA	NA	NA
ASV13103	NA	NA	NA	NA	NA	NA	NA	NA
ASV08540	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13495	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	NA	NA	NA	NA
ASV13474	NA	NA	NA	NA	NA	NA	NA	NA
ASV05919	NA	NA	NA	NA	NA	NA	NA	NA
ASV00822	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV04806	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV04608	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13951	NA	NA	NA	NA	NA	NA	NA	NA
ASV06825	NA	NA	NA	NA	NA	NA	NA	NA
ASV05269	NA	NA	NA	NA	NA	NA	NA	NA
ASV13569	NA	NA	NA	NA	NA	NA	NA	NA
ASV10756	NA	NA	NA	NA	NA	NA	NA	NA
ASV09919	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV10310	NA	NA	NA	NA	NA	NA	NA	NA
ASV05333	NA	NA	NA	NA	NA	NA	NA	NA
ASV03209	NA	NA	NA	NA	NA	NA	NA	NA
ASV02950	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	NA
ASV13121	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV09180	NA	NA	NA	NA	NA	NA	NA	NA
ASV14178	NA	NA	NA	NA	NA	NA	NA	NA
ASV13683	NA	NA	NA	NA	NA	NA	NA	NA
ASV10746	NA	NA	NA	NA	NA	NA	NA	NA
ASV13570	NA	NA	NA	NA	NA	NA	NA	NA
ASV02539	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13927	NA	NA	NA	NA	NA	NA	NA	NA
ASV13514	NA	NA	NA	NA	NA	NA	NA	NA
ASV08009	NA	NA	NA	NA	NA	NA	NA	NA
ASV05963	NA	NA	NA	NA	NA	NA	NA	NA
ASV02360	NA	NA	NA	NA	NA	NA	NA	NA
ASV14494	NA	NA	NA	NA	NA	NA	NA	NA
ASV00869	NA	NA	NA	NA	NA	NA	NA	NA
ASV02749	NA	NA	NA	NA	NA	NA	NA	NA
ASV01322	NA	NA	NA	NA	NA	NA	NA	NA
ASV08011	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV04840	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	NA	NA
ASV05339	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV09546	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV03863	NA	NA	NA	NA	NA	NA	NA	NA
ASV14282	NA	NA	NA	NA	NA	NA	NA	NA
ASV13992	NA	NA	NA	NA	NA	NA	NA	NA
ASV13918	NA	NA	NA	NA	NA	NA	NA	NA
ASV12625	NA	NA	NA	NA	NA	NA	NA	NA
ASV12811	NA	NA	NA	NA	NA	NA	NA	NA
ASV01820	NA	NA	NA	NA	NA	NA	NA	NA
ASV08126	NA	NA	NA	NA	NA	NA	NA	NA
ASV13507	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV05682	NA	NA	NA	NA	NA	NA	NA	NA
ASV10274	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	NA	NA
ASV13919	NA	NA	NA	NA	NA	NA	NA	NA
ASV11171	NA	NA	NA	NA	NA	NA	NA	NA
ASV10278	NA	NA	NA	NA	NA	NA	NA	NA
ASV07492	NA	NA	NA	NA	NA	NA	NA	NA
ASV08153	NA	NA	NA	NA	NA	NA	NA	NA
ASV04033	NA	NA	NA	NA	NA	NA	NA	NA
ASV09863	NA	NA	NA	NA	NA	NA	NA	NA
ASV04878	NA	NA	NA	NA	NA	NA	NA	NA
ASV04955	NA	NA	NA	NA	NA	NA	NA	NA
ASV05717	NA	NA	NA	NA	NA	NA	NA	NA
ASV14183	NA	NA	NA	NA	NA	NA	NA	NA
ASV06163	NA	NA	NA	NA	NA	NA	NA	NA
ASV06209	NA	NA	NA	NA	NA	NA	NA	NA
ASV08809	NA	NA	NA	NA	NA	NA	NA	NA
ASV04205	NA	NA	NA	NA	NA	NA	NA	NA
ASV03673	NA	NA	NA	NA	NA	NA	NA	NA
ASV02110	NA	NA	NA	NA	NA	NA	NA	NA
ASV06460	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13953	NA	NA	NA	NA	NA	NA	NA	NA
ASV13939	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV04492	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV12574	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV14223	NA	NA	NA	NA	NA	NA	NA	NA
ASV12187	NA	NA	NA	NA	NA	NA	NA	NA
ASV13891	NA	NA	NA	NA	NA	NA	NA	NA
ASV11191	NA	NA	NA	NA	NA	NA	NA	NA
ASV14292	NA	NA	NA	NA	NA	NA	NA	NA
ASV00755	NA	NA	NA	NA	NA	NA	NA	NA
ASV13433	NA	NA	NA	NA	NA	NA	NA	NA
ASV07935	NA	NA	NA	NA	NA	NA	NA	NA
ASV01445	NA	NA	NA	NA	NA	NA	NA	NA
ASV03967	NA	NA	NA	NA	NA	NA	NA	NA
ASV07905	NA	NA	NA	NA	NA	NA	NA	NA
ASV04921	NA	NA	NA	NA	NA	NA	NA	NA
ASV07448	NA	NA	NA	NA	NA	NA	NA	NA
ASV00662	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV05324	NA	NA	NA	NA	NA	NA	NA	NA
ASV05987	NA	NA	NA	NA	NA	NA	NA	NA
ASV03666	NA	NA	NA	NA	NA	NA	NA	NA
ASV13678	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV13564	NA	NA	NA	NA	NA	NA	NA	NA
ASV13586	NA	NA	NA	NA	NA	NA	NA	NA
ASV13096	NA	NA	NA	NA	NA	NA	NA	NA
ASV06493	NA	NA	NA	NA	NA	NA	NA	NA
ASV12534	NA	NA	NA	NA	NA	NA	NA	NA
ASV09933	NA	NA	NA	NA	NA	NA	NA	NA
ASV12636	NA	NA	NA	NA	NA	NA	NA	NA
ASV12626	NA	NA	NA	NA	NA	NA	NA	NA
ASV03393	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV14293	NA	NA	NA	NA	NA	NA	NA	NA
ASV07443	NA	NA	NA	NA	NA	NA	NA	NA
ASV13952	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV04903	NA	NA	NA	NA	NA	NA	NA	NA
ASV03303	NA	NA	NA	NA	NA	NA	NA	NA
ASV02234	NA	NA	NA	NA	NA	NA	NA	NA
ASV00699	NA	NA	NA	NA	NA	NA	NA	NA
ASV02724	NA	NA	NA	NA	NA	NA	NA	NA
ASV13928	NA	NA	NA	NA	NA	NA	NA	NA
ASV05967	NA	NA	NA	NA	NA	NA	NA	NA
ASV06778	NA	NA	NA	NA	NA	NA	NA	NA
ASV11169	NA	NA	NA	NA	NA	NA	NA	NA
ASV12805	NA	NA	NA	NA	NA	NA	NA	NA
ASV14543	NA	NA	NA	NA	NA	NA	NA	NA
ASV10284	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV12188	NA	NA	NA	NA	NA	NA	NA	NA
ASV03036	NA	NA	NA	NA	NA	NA	NA	NA
ASV13942	NA	NA	NA	NA	NA	NA	NA	NA
ASV04500	NA	NA	NA	NA	NA	NA	NA	NA
ASV10283	NA	NA	NA	NA	NA	NA	NA	NA
ASV13479	NA	NA	NA	NA	NA	NA	NA	NA
ASV13978	NA	NA	NA	NA	NA	NA	NA	NA
ASV13099	NA	NA	NA	NA	NA	NA	NA	NA
ASV12953	NA	NA	NA	NA	NA	NA	NA	NA
ASV13110	NA	NA	NA	NA	NA	NA	NA	NA
ASV14541	NA	NA	NA	NA	NA	NA	NA	NA
ASV10755	NA	NA	NA	NA	NA	NA	NA	NA
ASV05322	NA	NA	NA	NA	NA	NA	NA	NA
ASV11187	NA	NA	NA	NA	NA	NA	NA	NA
ASV13098	NA	NA	NA	NA	NA	NA	NA	NA
ASV13935	NA	NA	NA	NA	NA	NA	NA	NA
ASV11663	NA	NA	NA	NA	NA	NA	NA	NA
ASV01890	NA	NA	NA	NA	NA	NA	NA	NA
ASV09946	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV05462	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	NA	NA
ASV04488	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA	NA
ASV12584	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA	NA
ASV11698	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosarchaeum	NA	NA
ASV05739	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA	NA
ASV08706	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA	NA
ASV12237	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA	NA
ASV07532	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA	NA
ASV09524	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA	NA
ASV01257	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA	NA
ASV08112	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA	NA
ASV02894	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosotenuis	NA	NA
ASV03302	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV07115	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV09857	Bacteria	NA	NA	NA	NA	NA	NA	NA
