"assemblage","sequencing_depth","Method","expected_asvs","timepoint","diet_code","samples","total_reads","observed_asvs_pooled"
"D90__BL15",389000,"Rarefaction",50.7218525709061,"D90","BL15",15,844425,51
"D90__BL15",390000,"Rarefaction",50.7247916927519,"D90","BL15",15,844425,51
"D90__BL15",391000,"Rarefaction",50.7277038391168,"D90","BL15",15,844425,51
"D90__BL15",392000,"Rarefaction",50.7305892344979,"D90","BL15",15,844425,51
"D90__BL15",393000,"Rarefaction",50.7334481016905,"D90","BL15",15,844425,51
"D90__BL15",394000,"Rarefaction",50.7362806615613,"D90","BL15",15,844425,51
"D90__BL15",395000,"Rarefaction",50.7390871331144,"D90","BL15",15,844425,51
"D90__BL15",396000,"Rarefaction",50.7418677335656,"D90","BL15",15,844425,51
"D90__BL15",397000,"Rarefaction",50.7446226782927,"D90","BL15",15,844425,51
"D90__BL15",398000,"Rarefaction",50.7473521808748,"D90","BL15",15,844425,51
"D90__BL15",399000,"Rarefaction",50.7500564531477,"D90","BL15",15,844425,51
"D90__BL15",4e+05,"Rarefaction",50.7527357051431,"D90","BL15",15,844425,51
"D90__BL15",401000,"Rarefaction",50.7553901452028,"D90","BL15",15,844425,51
"D90__BL15",402000,"Rarefaction",50.7580199798968,"D90","BL15",15,844425,51
"D90__BL15",403000,"Rarefaction",50.7606254141125,"D90","BL15",15,844425,51
"D90__BL15",404000,"Rarefaction",50.7632066510749,"D90","BL15",15,844425,51
"D90__BL15",405000,"Rarefaction",50.7657638921873,"D90","BL15",15,844425,51
"D90__BL15",406000,"Rarefaction",50.7682973373944,"D90","BL15",15,844425,51
"D90__BL15",407000,"Rarefaction",50.7708071848342,"D90","BL15",15,844425,51
"D90__BL15",408000,"Rarefaction",50.7732936311383,"D90","BL15",15,844425,51
"D90__BL15",409000,"Rarefaction",50.7757568711571,"D90","BL15",15,844425,51
"D90__BL15",410000,"Rarefaction",50.7781970983739,"D90","BL15",15,844425,51
"D90__BL15",411000,"Rarefaction",50.780614504447,"D90","BL15",15,844425,51
"D90__BL15",412000,"Rarefaction",50.7830092796117,"D90","BL15",15,844425,51
"D90__BL15",413000,"Rarefaction",50.7853816124528,"D90","BL15",15,844425,51
"D90__BL15",414000,"Rarefaction",50.7877316901206,"D90","BL15",15,844425,51
"D90__BL15",415000,"Rarefaction",50.7900596981475,"D90","BL15",15,844425,51
"D90__BL15",416000,"Rarefaction",50.7923658205432,"D90","BL15",15,844425,51
"D90__BL15",417000,"Rarefaction",50.794650239973,"D90","BL15",15,844425,51
"D90__BL15",418000,"Rarefaction",50.7969131373869,"D90","BL15",15,844425,51
"D90__BL15",419000,"Rarefaction",50.7991546924162,"D90","BL15",15,844425,51
"D90__BL15",420000,"Rarefaction",50.8013750831702,"D90","BL15",15,844425,51
"D90__BL15",421000,"Rarefaction",50.8035744863334,"D90","BL15",15,844425,51
"D90__BL15",422000,"Rarefaction",50.8057530771208,"D90","BL15",15,844425,51
"D90__BL15",423000,"Rarefaction",50.807911029397,"D90","BL15",15,844425,51
"D90__BL15",424000,"Rarefaction",50.8100485155694,"D90","BL15",15,844425,51
"D90__BL15",425000,"Rarefaction",50.8121657066466,"D90","BL15",15,844425,51
"D90__BL15",426000,"Rarefaction",50.8142627722459,"D90","BL15",15,844425,51
"D90__BL15",427000,"Rarefaction",50.8163398806707,"D90","BL15",15,844425,51
"D90__BL15",428000,"Rarefaction",50.8183971988179,"D90","BL15",15,844425,51
"D90__BL15",429000,"Rarefaction",50.8204348922425,"D90","BL15",15,844425,51
"D90__BL15",430000,"Rarefaction",50.8224531251401,"D90","BL15",15,844425,51
"D90__BL15",431000,"Rarefaction",50.8244520604738,"D90","BL15",15,844425,51
"D90__BL15",432000,"Rarefaction",50.8264318597966,"D90","BL15",15,844425,51
"D90__BL15",433000,"Rarefaction",50.8283926834275,"D90","BL15",15,844425,51
"D90__BL15",434000,"Rarefaction",50.8303346903483,"D90","BL15",15,844425,51
"D90__BL15",435000,"Rarefaction",50.8322580382869,"D90","BL15",15,844425,51
"D90__BL15",436000,"Rarefaction",50.8341628837527,"D90","BL15",15,844425,51
"D90__BL15",437000,"Rarefaction",50.8360493819522,"D90","BL15",15,844425,51
"D90__BL15",438000,"Rarefaction",50.8379176868081,"D90","BL15",15,844425,51
"D90__BL15",439000,"Rarefaction",50.8397679510724,"D90","BL15",15,844425,51
"D90__BL15",440000,"Rarefaction",50.8416003262989,"D90","BL15",15,844425,51
"D90__BL15",441000,"Rarefaction",50.8434149627397,"D90","BL15",15,844425,51
"D90__BL15",442000,"Rarefaction",50.8452120095715,"D90","BL15",15,844425,51
"D90__BL15",443000,"Rarefaction",50.8469916146586,"D90","BL15",15,844425,51
"D90__BL15",444000,"Rarefaction",50.8487539247513,"D90","BL15",15,844425,51
"D90__BL15",445000,"Rarefaction",50.8504990854494,"D90","BL15",15,844425,51
"D90__BL15",446000,"Rarefaction",50.8522272411048,"D90","BL15",15,844425,51
"D90__BL15",447000,"Rarefaction",50.8539385350407,"D90","BL15",15,844425,51
"D90__BL15",448000,"Rarefaction",50.8556331093534,"D90","BL15",15,844425,51
"D90__BL15",449000,"Rarefaction",50.8573111050474,"D90","BL15",15,844425,51
"D90__BL15",450000,"Rarefaction",50.8589726619801,"D90","BL15",15,844425,51
"D90__BL15",451000,"Rarefaction",50.860617918958,"D90","BL15",15,844425,51
"D90__BL15",452000,"Rarefaction",50.8622470136137,"D90","BL15",15,844425,51
"D90__BL15",453000,"Rarefaction",50.8638600825378,"D90","BL15",15,844425,51
"D90__BL15",454000,"Rarefaction",50.8654572612179,"D90","BL15",15,844425,51
"D90__BL15",455000,"Rarefaction",50.8670386841014,"D90","BL15",15,844425,51
"D90__BL15",456000,"Rarefaction",50.8686044845201,"D90","BL15",15,844425,51
"D90__BL15",457000,"Rarefaction",50.8701547948055,"D90","BL15",15,844425,51
"D90__BL15",458000,"Rarefaction",50.8716897462182,"D90","BL15",15,844425,51
"D90__BL15",459000,"Rarefaction",50.8732094689492,"D90","BL15",15,844425,51
"D90__BL15",460000,"Rarefaction",50.8747140922485,"D90","BL15",15,844425,51
"D90__BL15",461000,"Rarefaction",50.8762037442638,"D90","BL15",15,844425,51
"D90__BL15",462000,"Rarefaction",50.8776785521904,"D90","BL15",15,844425,51
"D90__BL15",463000,"Rarefaction",50.8791386421705,"D90","BL15",15,844425,51
"D90__BL15",464000,"Rarefaction",50.8805841394305,"D90","BL15",15,844425,51
"D90__BL15",465000,"Rarefaction",50.8820151680841,"D90","BL15",15,844425,51
"D90__BL15",466000,"Rarefaction",50.8834318514356,"D90","BL15",15,844425,51
"D90__BL15",467000,"Rarefaction",50.884834311672,"D90","BL15",15,844425,51
"D90__BL15",468000,"Rarefaction",50.8862226701061,"D90","BL15",15,844425,51
"D90__BL15",469000,"Rarefaction",50.8875970470992,"D90","BL15",15,844425,51
"D90__BL15",470000,"Rarefaction",50.8889575619896,"D90","BL15",15,844425,51
"D90__BL15",471000,"Rarefaction",50.8903043332779,"D90","BL15",15,844425,51
"D90__BL15",472000,"Rarefaction",50.8916374784784,"D90","BL15",15,844425,51
"D90__BL15",473000,"Rarefaction",50.892957114184,"D90","BL15",15,844425,51
"D90__BL15",474000,"Rarefaction",50.8942633561387,"D90","BL15",15,844425,51
"D90__BL15",475000,"Rarefaction",50.8955563190549,"D90","BL15",15,844425,51
"D90__BL15",476000,"Rarefaction",50.8968361168967,"D90","BL15",15,844425,51
"D90__BL15",477000,"Rarefaction",50.8981028626455,"D90","BL15",15,844425,51
"D90__BL15",478000,"Rarefaction",50.8993566684141,"D90","BL15",15,844425,51
"D90__BL15",479000,"Rarefaction",50.9005976454123,"D90","BL15",15,844425,51
"D90__BL15",480000,"Rarefaction",50.9018259040965,"D90","BL15",15,844425,51
"D90__BL15",481000,"Rarefaction",50.9030415538909,"D90","BL15",15,844425,51
"D90__BL15",482000,"Rarefaction",50.9042447035238,"D90","BL15",15,844425,51
"D90__BL15",483000,"Rarefaction",50.9054354607561,"D90","BL15",15,844425,51
"D90__BL15",484000,"Rarefaction",50.9066139325863,"D90","BL15",15,844425,51
"D90__BL15",485000,"Rarefaction",50.907780225141,"D90","BL15",15,844425,51
"D90__BL15",486000,"Rarefaction",50.9089344437324,"D90","BL15",15,844425,51
"D90__BL15",487000,"Rarefaction",50.9100766928662,"D90","BL15",15,844425,51
"D90__BL15",488000,"Rarefaction",50.9112070762133,"D90","BL15",15,844425,51
"D90__BL15",489000,"Rarefaction",50.9123256966201,"D90","BL15",15,844425,51
"D90__BL15",490000,"Rarefaction",50.9134326561987,"D90","BL15",15,844425,51
"D90__BL15",491000,"Rarefaction",50.9145280561914,"D90","BL15",15,844425,51
"D90__BL15",492000,"Rarefaction",50.915611997101,"D90","BL15",15,844425,51
"D90__BL15",493000,"Rarefaction",50.9166845786346,"D90","BL15",15,844425,51
"D90__BL15",494000,"Rarefaction",50.9177458997278,"D90","BL15",15,844425,51
"D90__BL15",495000,"Rarefaction",50.9187960585648,"D90","BL15",15,844425,51
"D90__BL15",496000,"Rarefaction",50.9198351525291,"D90","BL15",15,844425,51
"D90__BL15",497000,"Rarefaction",50.9208632782602,"D90","BL15",15,844425,51
"D90__BL15",498000,"Rarefaction",50.9218805316759,"D90","BL15",15,844425,51
"D90__BL15",499000,"Rarefaction",50.9228870079296,"D90","BL15",15,844425,51
"D90__BL15",5e+05,"Rarefaction",50.9238828014321,"D90","BL15",15,844425,51
"D90__BL15",501000,"Rarefaction",50.9248680058678,"D90","BL15",15,844425,51
"D90__BL15",502000,"Rarefaction",50.9258427141966,"D90","BL15",15,844425,51
"D90__BL15",503000,"Rarefaction",50.9268070186567,"D90","BL15",15,844425,51
"D90__BL15",504000,"Rarefaction",50.9277610107844,"D90","BL15",15,844425,51
"D90__BL15",505000,"Rarefaction",50.92870478139,"D90","BL15",15,844425,51
"D90__BL15",506000,"Rarefaction",50.9296384205619,"D90","BL15",15,844425,51
"D90__BL15",507000,"Rarefaction",50.9305620177534,"D90","BL15",15,844425,51
"D90__BL15",508000,"Rarefaction",50.9314756616583,"D90","BL15",15,844425,51
"D90__BL15",509000,"Rarefaction",50.9323794403302,"D90","BL15",15,844425,51
"D90__BL15",510000,"Rarefaction",50.9332734411144,"D90","BL15",15,844425,51
"D90__BL15",511000,"Rarefaction",50.9341577506936,"D90","BL15",15,844425,51
"D90__BL15",512000,"Rarefaction",50.935032455072,"D90","BL15",15,844425,51
"D90__BL15",513000,"Rarefaction",50.9358976396027,"D90","BL15",15,844425,51
"D90__BL15",514000,"Rarefaction",50.9367533889654,"D90","BL15",15,844425,51
"D90__BL15",515000,"Rarefaction",50.9375997871934,"D90","BL15",15,844425,51
"D90__BL15",516000,"Rarefaction",50.9384369176622,"D90","BL15",15,844425,51
"D90__BL15",517000,"Rarefaction",50.9392648631048,"D90","BL15",15,844425,51
"D90__BL15",518000,"Rarefaction",50.9400837056276,"D90","BL15",15,844425,51
"D90__BL15",519000,"Rarefaction",50.9408935266922,"D90","BL15",15,844425,51
"D90__BL15",520000,"Rarefaction",50.9416944071286,"D90","BL15",15,844425,51
"D90__BL15",521000,"Rarefaction",50.9424864271477,"D90","BL15",15,844425,51
"D90__BL15",522000,"Rarefaction",50.9432696663339,"D90","BL15",15,844425,51
"D90__BL15",523000,"Rarefaction",50.9440442036661,"D90","BL15",15,844425,51
"D90__BL15",524000,"Rarefaction",50.944810117514,"D90","BL15",15,844425,51
"D90__BL15",525000,"Rarefaction",50.9455674856257,"D90","BL15",15,844425,51
"D90__BL15",526000,"Rarefaction",50.9463163851853,"D90","BL15",15,844425,51
"D90__BL15",527000,"Rarefaction",50.9470568927185,"D90","BL15",15,844425,51
"D90__BL15",528000,"Rarefaction",50.9477890842416,"D90","BL15",15,844425,51
"D90__BL15",529000,"Rarefaction",50.9485130351114,"D90","BL15",15,844425,51
"D90__BL15",530000,"Rarefaction",50.9492288201479,"D90","BL15",15,844425,51
"D90__BL15",531000,"Rarefaction",50.9499365135653,"D90","BL15",15,844425,51
"D90__BL15",532000,"Rarefaction",50.9506361890308,"D90","BL15",15,844425,51
"D90__BL15",533000,"Rarefaction",50.9513279196268,"D90","BL15",15,844425,51
"D90__BL15",534000,"Rarefaction",50.9520117778783,"D90","BL15",15,844425,51
"D90__BL15",535000,"Rarefaction",50.9526878357378,"D90","BL15",15,844425,51
"D90__BL15",536000,"Rarefaction",50.9533561646188,"D90","BL15",15,844425,51
"D90__BL15",537000,"Rarefaction",50.9540168353834,"D90","BL15",15,844425,51
"D90__BL15",538000,"Rarefaction",50.9546699183302,"D90","BL15",15,844425,51
"D90__BL15",539000,"Rarefaction",50.955315483233,"D90","BL15",15,844425,51
"D90__BL15",540000,"Rarefaction",50.9559535993079,"D90","BL15",15,844425,51
"D90__BL15",541000,"Rarefaction",50.9565843352605,"D90","BL15",15,844425,51
"D90__BL15",542000,"Rarefaction",50.9572077592595,"D90","BL15",15,844425,51
"D90__BL15",543000,"Rarefaction",50.957823938917,"D90","BL15",15,844425,51
"D90__BL15",544000,"Rarefaction",50.9584329413735,"D90","BL15",15,844425,51
"D90__BL15",545000,"Rarefaction",50.9590348332085,"D90","BL15",15,844425,51
"D90__BL15",546000,"Rarefaction",50.9596296805124,"D90","BL15",15,844425,51
"D90__BL15",547000,"Rarefaction",50.9602175488567,"D90","BL15",15,844425,51
"D90__BL15",548000,"Rarefaction",50.9607985033038,"D90","BL15",15,844425,51
"D90__BL15",549000,"Rarefaction",50.961372608418,"D90","BL15",15,844425,51
"D90__BL15",550000,"Rarefaction",50.9619399282548,"D90","BL15",15,844425,51
"D90__BL15",551000,"Rarefaction",50.9625005264005,"D90","BL15",15,844425,51
"D90__BL15",552000,"Rarefaction",50.9630544659155,"D90","BL15",15,844425,51
"D90__BL15",553000,"Rarefaction",50.963601809402,"D90","BL15",15,844425,51
"D90__BL15",554000,"Rarefaction",50.964142618954,"D90","BL15",15,844425,51
"D90__BL15",555000,"Rarefaction",50.9646769562081,"D90","BL15",15,844425,51
"D90__BL15",556000,"Rarefaction",50.9652048823139,"D90","BL15",15,844425,51
"D90__BL15",557000,"Rarefaction",50.9657264579327,"D90","BL15",15,844425,51
"D90__BL15",558000,"Rarefaction",50.9662417432874,"D90","BL15",15,844425,51
"D90__BL15",559000,"Rarefaction",50.9667507981196,"D90","BL15",15,844425,51
"D90__BL15",560000,"Rarefaction",50.9672536816974,"D90","BL15",15,844425,51
"D90__BL15",561000,"Rarefaction",50.9677504528423,"D90","BL15",15,844425,51
"D90__BL15",562000,"Rarefaction",50.9682411699254,"D90","BL15",15,844425,51
"D90__BL15",563000,"Rarefaction",50.9687258908501,"D90","BL15",15,844425,51
"D90__BL15",564000,"Rarefaction",50.9692046730868,"D90","BL15",15,844425,51
"D90__BL15",565000,"Rarefaction",50.969677573648,"D90","BL15",15,844425,51
"D90__BL15",566000,"Rarefaction",50.9701446491197,"D90","BL15",15,844425,51
"D90__BL15",567000,"Rarefaction",50.9706059556267,"D90","BL15",15,844425,51
"D90__BL15",568000,"Rarefaction",50.9710615488859,"D90","BL15",15,844425,51
"D90__BL15",569000,"Rarefaction",50.9715114841489,"D90","BL15",15,844425,51
"D90__BL15",570000,"Rarefaction",50.9719558162709,"D90","BL15",15,844425,51
"D90__BL15",571000,"Rarefaction",50.9723945996661,"D90","BL15",15,844425,51
"D90__BL15",572000,"Rarefaction",50.972827888318,"D90","BL15",15,844425,51
"D90__BL15",573000,"Rarefaction",50.9732557358055,"D90","BL15",15,844425,51
"D90__BL15",574000,"Rarefaction",50.9736781952842,"D90","BL15",15,844425,51
"D90__BL15",575000,"Rarefaction",50.9740953195001,"D90","BL15",15,844425,51
"D90__BL15",576000,"Rarefaction",50.974507160783,"D90","BL15",15,844425,51
"D90__BL15",577000,"Rarefaction",50.9749137710598,"D90","BL15",15,844425,51
"D90__BL15",578000,"Rarefaction",50.9753152018526,"D90","BL15",15,844425,51
"D90__BL15",579000,"Rarefaction",50.9757115042795,"D90","BL15",15,844425,51
"D90__BL15",580000,"Rarefaction",50.97610272907,"D90","BL15",15,844425,51
"D90__BL15",581000,"Rarefaction",50.976488926544,"D90","BL15",15,844425,51
"D90__BL15",582000,"Rarefaction",50.9768701466373,"D90","BL15",15,844425,51
"D90__BL15",583000,"Rarefaction",50.977246438892,"D90","BL15",15,844425,51
"D90__BL15",584000,"Rarefaction",50.9776178524725,"D90","BL15",15,844425,51
"D90__BL15",585000,"Rarefaction",50.9779844361485,"D90","BL15",15,844425,51
"D90__BL15",586000,"Rarefaction",50.9783462383119,"D90","BL15",15,844425,51
"D90__BL15",587000,"Rarefaction",50.9787033069824,"D90","BL15",15,844425,51
"D90__BL15",588000,"Rarefaction",50.9790556897953,"D90","BL15",15,844425,51
"D90__BL15",589000,"Rarefaction",50.9794034340183,"D90","BL15",15,844425,51
"D90__BL15",590000,"Rarefaction",50.9797465865477,"D90","BL15",15,844425,51
"D90__BL15",591000,"Rarefaction",50.9800851939137,"D90","BL15",15,844425,51
"D90__BL15",592000,"Rarefaction",50.9804193022804,"D90","BL15",15,844425,51
"D90__BL15",593000,"Rarefaction",50.9807489574482,"D90","BL15",15,844425,51
"D90__BL15",594000,"Rarefaction",50.9810742048598,"D90","BL15",15,844425,51
"D90__BL15",595000,"Rarefaction",50.9813950895989,"D90","BL15",15,844425,51
"D90__BL15",596000,"Rarefaction",50.9817116564017,"D90","BL15",15,844425,51
"D90__BL15",597000,"Rarefaction",50.9820239496476,"D90","BL15",15,844425,51
"D90__BL15",598000,"Rarefaction",50.9823320133619,"D90","BL15",15,844425,51
"D90__BL15",599000,"Rarefaction",50.9826358912341,"D90","BL15",15,844425,51
"D90__BL15",6e+05,"Rarefaction",50.9829356265993,"D90","BL15",15,844425,51
"D90__BL30",0,"Rarefaction",0,"D90","BL30",14,835736,49
"D90__BL30",1000,"Rarefaction",17.2108847596222,"D90","BL30",14,835736,49
"D90__BL30",2000,"Rarefaction",21.2252580047863,"D90","BL30",14,835736,49
"D90__BL30",3000,"Rarefaction",23.7778894695148,"D90","BL30",14,835736,49
"D90__BL30",4000,"Rarefaction",25.6389762600214,"D90","BL30",14,835736,49
"D90__BL30",5000,"Rarefaction",27.0933131990168,"D90","BL30",14,835736,49
"D90__BL30",6000,"Rarefaction",28.2778153310876,"D90","BL30",14,835736,49
"D90__BL30",7000,"Rarefaction",29.271026712903,"D90","BL30",14,835736,49
"D90__BL30",8000,"Rarefaction",30.1229350963519,"D90","BL30",14,835736,49
"D90__BL30",9000,"Rarefaction",30.8672828832826,"D90","BL30",14,835736,49
"D90__BL30",10000,"Rarefaction",31.5276835731112,"D90","BL30",14,835736,49
"D90__BL30",11000,"Rarefaction",32.1210912467582,"D90","BL30",14,835736,49
"D90__BL30",12000,"Rarefaction",32.6599384487496,"D90","BL30",14,835736,49
"D90__BL30",13000,"Rarefaction",33.1535196808799,"D90","BL30",14,835736,49
"D90__BL30",14000,"Rarefaction",33.6089137048765,"D90","BL30",14,835736,49
"D90__BL30",15000,"Rarefaction",34.0316106160267,"D90","BL30",14,835736,49
"D90__BL30",16000,"Rarefaction",34.4259445045736,"D90","BL30",14,835736,49
"D90__BL30",17000,"Rarefaction",34.7953957119345,"D90","BL30",14,835736,49
"D90__BL30",18000,"Rarefaction",35.1428044474043,"D90","BL30",14,835736,49
"D90__BL30",19000,"Rarefaction",35.4705235058331,"D90","BL30",14,835736,49
"D90__BL30",20000,"Rarefaction",35.7805287461646,"D90","BL30",14,835736,49
"D90__BL30",21000,"Rarefaction",36.0745000007655,"D90","BL30",14,835736,49
"D90__BL30",22000,"Rarefaction",36.3538811065971,"D90","BL30",14,835736,49
"D90__BL30",23000,"Rarefaction",36.6199250321043,"D90","BL30",14,835736,49
"D90__BL30",24000,"Rarefaction",36.8737282766989,"D90","BL30",14,835736,49
"D90__BL30",25000,"Rarefaction",37.1162574542963,"D90","BL30",14,835736,49
"D90__BL30",26000,"Rarefaction",37.3483701174176,"D90","BL30",14,835736,49
"D90__BL30",27000,"Rarefaction",37.5708312990431,"D90","BL30",14,835736,49
"D90__BL30",28000,"Rarefaction",37.7843268140007,"D90","BL30",14,835736,49
"D90__BL30",29000,"Rarefaction",37.9894740904685,"D90","BL30",14,835736,49
"D90__BL30",30000,"Rarefaction",38.1868310961021,"D90","BL30",14,835736,49
"D90__BL30",31000,"Rarefaction",38.3769037618317,"D90","BL30",14,835736,49
"D90__BL30",32000,"Rarefaction",38.5601522289398,"D90","BL30",14,835736,49
"D90__BL30",33000,"Rarefaction",38.7369961378827,"D90","BL30",14,835736,49
"D90__BL30",34000,"Rarefaction",38.9078191557669,"D90","BL30",14,835736,49
"D90__BL30",35000,"Rarefaction",39.0729728664152,"D90","BL30",14,835736,49
"D90__BL30",36000,"Rarefaction",39.2327801461274,"D90","BL30",14,835736,49
"D90__BL30",37000,"Rarefaction",39.3875380976071,"D90","BL30",14,835736,49
"D90__BL30",38000,"Rarefaction",39.5375206229581,"D90","BL30",14,835736,49
"D90__BL30",39000,"Rarefaction",39.6829806856462,"D90","BL30",14,835736,49
"D90__BL30",40000,"Rarefaction",39.8241523044242,"D90","BL30",14,835736,49
"D90__BL30",41000,"Rarefaction",39.9612523241701,"D90","BL30",14,835736,49
"D90__BL30",42000,"Rarefaction",40.0944819896042,"D90","BL30",14,835736,49
"D90__BL30",43000,"Rarefaction",40.2240283440421,"D90","BL30",14,835736,49
"D90__BL30",44000,"Rarefaction",40.3500654864984,"D90","BL30",14,835736,49
"D90__BL30",45000,"Rarefaction",40.4727556922088,"D90","BL30",14,835736,49
"D90__BL30",46000,"Rarefaction",40.5922504245172,"D90","BL30",14,835736,49
"D90__BL30",47000,"Rarefaction",40.7086912402354,"D90","BL30",14,835736,49
"D90__BL30",48000,"Rarefaction",40.8222106104068,"D90","BL30",14,835736,49
"D90__BL30",49000,"Rarefaction",40.9329326586015,"D90","BL30",14,835736,49
"D90__BL30",50000,"Rarefaction",41.0409738313397,"D90","BL30",14,835736,49
"D90__BL30",51000,"Rarefaction",41.1464435025892,"D90","BL30",14,835736,49
"D90__BL30",52000,"Rarefaction",41.2494445257093,"D90","BL30",14,835736,49
"D90__BL30",53000,"Rarefaction",41.3500737336692,"D90","BL30",14,835736,49
"D90__BL30",54000,"Rarefaction",41.4484223920512,"D90","BL30",14,835736,49
"D90__BL30",55000,"Rarefaction",41.5445766156659,"D90","BL30",14,835736,49
"D90__BL30",56000,"Rarefaction",41.6386177441288,"D90","BL30",14,835736,49
"D90__BL30",57000,"Rarefaction",41.7306226905254,"D90","BL30",14,835736,49
"D90__BL30",58000,"Rarefaction",41.8206642541559,"D90","BL30",14,835736,49
"D90__BL30",59000,"Rarefaction",41.9088114101397,"D90","BL30",14,835736,49
"D90__BL30",60000,"Rarefaction",41.9951295750808,"D90","BL30",14,835736,49
"D90__BL30",61000,"Rarefaction",42.0796808479678,"D90","BL30",14,835736,49
"D90__BL30",62000,"Rarefaction",42.1625242362661,"D90","BL30",14,835736,49
"D90__BL30",63000,"Rarefaction",42.2437158553558,"D90","BL30",14,835736,49
"D90__BL30",64000,"Rarefaction",42.3233091227892,"D90","BL30",14,835736,49
"D90__BL30",65000,"Rarefaction",42.4013549285832,"D90","BL30",14,835736,49
"D90__BL30",66000,"Rarefaction",42.4779017948097,"D90","BL30",14,835736,49
"D90__BL30",67000,"Rarefaction",42.552996025381,"D90","BL30",14,835736,49
"D90__BL30",68000,"Rarefaction",42.6266818405017,"D90","BL30",14,835736,49
"D90__BL30",69000,"Rarefaction",42.6990015033505,"D90","BL30",14,835736,49
"D90__BL30",70000,"Rarefaction",42.7699954358977,"D90","BL30",14,835736,49
"D90__BL30",71000,"Rarefaction",42.8397023290973,"D90","BL30",14,835736,49
"D90__BL30",72000,"Rarefaction",42.9081592401255,"D90","BL30",14,835736,49
"D90__BL30",73000,"Rarefaction",42.9754016871973,"D90","BL30",14,835736,49
"D90__BL30",74000,"Rarefaction",43.0414637351738,"D90","BL30",14,835736,49
"D90__BL30",75000,"Rarefaction",43.106378076136,"D90","BL30",14,835736,49
"D90__BL30",76000,"Rarefaction",43.1701761036799,"D90","BL30",14,835736,49
"D90__BL30",77000,"Rarefaction",43.2328879821219,"D90","BL30",14,835736,49
"D90__BL30",78000,"Rarefaction",43.2945427136118,"D90","BL30",14,835736,49
"D90__BL30",79000,"Rarefaction",43.3551681937666,"D90","BL30",14,835736,49
"D90__BL30",80000,"Rarefaction",43.4147912748684,"D90","BL30",14,835736,49
"D90__BL30",81000,"Rarefaction",43.4734378119457,"D90","BL30",14,835736,49
"D90__BL30",82000,"Rarefaction",43.5311327174442,"D90","BL30",14,835736,49
"D90__BL30",83000,"Rarefaction",43.5879000048792,"D90","BL30",14,835736,49
"D90__BL30",84000,"Rarefaction",43.6437628327966,"D90","BL30",14,835736,49
"D90__BL30",85000,"Rarefaction",43.698743545363,"D90","BL30",14,835736,49
"D90__BL30",86000,"Rarefaction",43.7528637108874,"D90","BL30",14,835736,49
"D90__BL30",87000,"Rarefaction",43.8061441577979,"D90","BL30",14,835736,49
"D90__BL30",88000,"Rarefaction",43.8586050082472,"D90","BL30",14,835736,49
"D90__BL30",89000,"Rarefaction",43.9102657099675,"D90","BL30",14,835736,49
"D90__BL30",90000,"Rarefaction",43.9611450666561,"D90","BL30",14,835736,49
"D90__BL30",91000,"Rarefaction",44.011261264578,"D90","BL30",14,835736,49
"D90__BL30",92000,"Rarefaction",44.0606319023946,"D90","BL30",14,835736,49
"D90__BL30",93000,"Rarefaction",44.1092740136894,"D90","BL30",14,835736,49
"D90__BL30",94000,"Rarefaction",44.1572040906931,"D90","BL30",14,835736,49
"D90__BL30",95000,"Rarefaction",44.2044381095993,"D90","BL30",14,835736,49
"D90__BL30",96000,"Rarefaction",44.2509915486017,"D90","BL30",14,835736,49
"D90__BL30",97000,"Rarefaction",44.2968794109599,"D90","BL30",14,835736,49
"D90__BL30",98000,"Rarefaction",44.3421162411892,"D90","BL30",14,835736,49
"D90__BL30",99000,"Rarefaction",44.3867161457637,"D90","BL30",14,835736,49
"D90__BL30",1e+05,"Rarefaction",44.430692809616,"D90","BL30",14,835736,49
"D90__BL30",101000,"Rarefaction",44.4740595115695,"D90","BL30",14,835736,49
"D90__BL30",102000,"Rarefaction",44.5168291414233,"D90","BL30",14,835736,49
"D90__BL30",103000,"Rarefaction",44.5590142139206,"D90","BL30",14,835736,49
"D90__BL30",104000,"Rarefaction",44.6006268821311,"D90","BL30",14,835736,49
"D90__BL30",105000,"Rarefaction",44.6416789529916,"D90","BL30",14,835736,49
"D90__BL30",106000,"Rarefaction",44.6821818983399,"D90","BL30",14,835736,49
"D90__BL30",107000,"Rarefaction",44.722146867206,"D90","BL30",14,835736,49
"D90__BL30",108000,"Rarefaction",44.761584698735,"D90","BL30",14,835736,49
"D90__BL30",109000,"Rarefaction",44.8005059314732,"D90","BL30",14,835736,49
"D90__BL30",110000,"Rarefaction",44.8389208161844,"D90","BL30",14,835736,49
"D90__BL30",111000,"Rarefaction",44.8768393238417,"D90","BL30",14,835736,49
"D90__BL30",112000,"Rarefaction",44.9142711564404,"D90","BL30",14,835736,49
"D90__BL30",113000,"Rarefaction",44.9512257566245,"D90","BL30",14,835736,49
"D90__BL30",114000,"Rarefaction",44.9877123153065,"D90","BL30",14,835736,49
"D90__BL30",115000,"Rarefaction",45.0237397816179,"D90","BL30",14,835736,49
"D90__BL30",116000,"Rarefaction",45.0593168696552,"D90","BL30",14,835736,49
"D90__BL30",117000,"Rarefaction",45.0944520678231,"D90","BL30",14,835736,49
"D90__BL30",118000,"Rarefaction",45.1291536450269,"D90","BL30",14,835736,49
"D90__BL30",119000,"Rarefaction",45.1634296582007,"D90","BL30",14,835736,49
